,dataset,embedding_model,agg_method,clusterer,homogeneity,completeness,tag_concentration_purity,cluster_tag_purity
27,arXiv0_200,bert,mean,dbscan_eps1.0_min15,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
28,arXiv0_200,bert,mean,gmm1,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
29,arXiv0_200,bert,mean,gmm2,0.101,0.574,"{'Computer Science': 0.94, 'Machine Learning': 0.593, 'Artificial Intelligence': 0.393, 'Physics': 0.54, 'Computer Vision and Pattern Recognition': 0.227, 'Computation and Language': 0.2, 'Mathematics': 0.48, 'Statistics': 0.093, 'Computers and Society': 0.113, 'Electrical Engineering and Systems Science': 0.093, 'Information Retrieval': 0.093, 'Optimization and Control': 0.14, 'Human-Computer Interaction': 0.053, 'Quantum Physics': 0.12, 'Audio and Speech Processing': 0.04}","{'Computer Science': 0.202, 'Machine Learning': 0.127, 'Artificial Intelligence': 0.084, 'Physics': 0.039, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.043, 'Mathematics': 0.034, 'Statistics': 0.02, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.02, 'Information Retrieval': 0.02, 'Optimization and Control': 0.01, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.009, 'Audio and Speech Processing': 0.009}"
30,arXiv0_200,bert,mean,gmm5,0.202,0.43,"{'Computer Science': 1.0, 'Machine Learning': 0.862, 'Artificial Intelligence': 0.492, 'Physics': 0.913, 'Computer Vision and Pattern Recognition': 0.365, 'Computation and Language': 0.302, 'Mathematics': 0.739, 'Statistics': 0.31, 'Computers and Society': 0.394, 'Electrical Engineering and Systems Science': 0.143, 'Information Retrieval': 0.182, 'Optimization and Control': 0.155, 'Human-Computer Interaction': 0.079, 'Quantum Physics': 0.174, 'Audio and Speech Processing': 0.079}","{'Computer Science': 0.09, 'Machine Learning': 0.072, 'Artificial Intelligence': 0.044, 'Physics': 0.03, 'Computer Vision and Pattern Recognition': 0.033, 'Computation and Language': 0.027, 'Mathematics': 0.024, 'Statistics': 0.026, 'Computers and Society': 0.019, 'Electrical Engineering and Systems Science': 0.013, 'Information Retrieval': 0.009, 'Optimization and Control': 0.013, 'Human-Computer Interaction': 0.007, 'Quantum Physics': 0.006, 'Audio and Speech Processing': 0.007}"
31,arXiv0_200,bert,mean,gmm10,0.242,0.355,"{'Computer Science': 0.946, 'Machine Learning': 0.865, 'Artificial Intelligence': 0.714, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 0.593, 'Computation and Language': 0.667, 'Mathematics': 0.773, 'Statistics': 0.297, 'Computers and Society': 0.727, 'Electrical Engineering and Systems Science': 0.294, 'Information Retrieval': 0.286, 'Optimization and Control': 0.243, 'Human-Computer Interaction': 0.148, 'Quantum Physics': 0.312, 'Audio and Speech Processing': 0.19}","{'Computer Science': 0.05, 'Machine Learning': 0.046, 'Artificial Intelligence': 0.021, 'Physics': 0.023, 'Computer Vision and Pattern Recognition': 0.023, 'Computation and Language': 0.02, 'Mathematics': 0.024, 'Statistics': 0.016, 'Computers and Society': 0.011, 'Electrical Engineering and Systems Science': 0.007, 'Information Retrieval': 0.009, 'Optimization and Control': 0.013, 'Human-Computer Interaction': 0.006, 'Quantum Physics': 0.007, 'Audio and Speech Processing': 0.006}"
32,arXiv0_200,bert,mean,gmm15,0.272,0.363,"{'Computer Science': 1.0, 'Machine Learning': 0.857, 'Artificial Intelligence': 0.486, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 0.733, 'Computation and Language': 0.343, 'Mathematics': 0.314, 'Statistics': 0.257, 'Computers and Society': 0.875, 'Electrical Engineering and Systems Science': 0.287, 'Information Retrieval': 0.171, 'Optimization and Control': 0.257, 'Human-Computer Interaction': 0.143, 'Quantum Physics': 0.333, 'Audio and Speech Processing': 0.308}","{'Computer Science': 0.05, 'Machine Learning': 0.043, 'Artificial Intelligence': 0.024, 'Physics': 0.017, 'Computer Vision and Pattern Recognition': 0.016, 'Computation and Language': 0.017, 'Mathematics': 0.016, 'Statistics': 0.013, 'Computers and Society': 0.01, 'Electrical Engineering and Systems Science': 0.006, 'Information Retrieval': 0.009, 'Optimization and Control': 0.013, 'Human-Computer Interaction': 0.007, 'Quantum Physics': 0.006, 'Audio and Speech Processing': 0.006}"
33,arXiv0_200,bert,mean,gmm50,0.395,0.361,"{'Computer Science': 1.0, 'Machine Learning': 0.913, 'Artificial Intelligence': 0.412, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 0.669, 'Computation and Language': 0.714, 'Mathematics': 0.833, 'Statistics': 0.5, 'Computers and Society': 1.0, 'Electrical Engineering and Systems Science': 0.429, 'Information Retrieval': 0.291, 'Optimization and Control': 0.833, 'Human-Computer Interaction': 0.176, 'Quantum Physics': 0.6, 'Audio and Speech Processing': 0.429}","{'Computer Science': 0.033, 'Machine Learning': 0.03, 'Artificial Intelligence': 0.01, 'Physics': 0.007, 'Computer Vision and Pattern Recognition': 0.007, 'Computation and Language': 0.007, 'Mathematics': 0.007, 'Statistics': 0.009, 'Computers and Society': 0.006, 'Electrical Engineering and Systems Science': 0.004, 'Information Retrieval': 0.003, 'Optimization and Control': 0.007, 'Human-Computer Interaction': 0.004, 'Quantum Physics': 0.004, 'Audio and Speech Processing': 0.004}"
34,arXiv0_200,bert,mean,gmm70,0.435,0.362,"{'Computer Science': 1.0, 'Machine Learning': 1.0, 'Artificial Intelligence': 0.764, 'Physics': 0.875, 'Computer Vision and Pattern Recognition': 0.857, 'Computation and Language': 0.833, 'Mathematics': 0.5, 'Statistics': 0.625, 'Computers and Society': 1.0, 'Electrical Engineering and Systems Science': 0.5, 'Information Retrieval': 0.25, 'Optimization and Control': 0.375, 'Human-Computer Interaction': 0.667, 'Quantum Physics': 0.375, 'Audio and Speech Processing': 0.5}","{'Computer Science': 0.021, 'Machine Learning': 0.021, 'Artificial Intelligence': 0.007, 'Physics': 0.01, 'Computer Vision and Pattern Recognition': 0.009, 'Computation and Language': 0.007, 'Mathematics': 0.006, 'Statistics': 0.007, 'Computers and Society': 0.006, 'Electrical Engineering and Systems Science': 0.004, 'Information Retrieval': 0.003, 'Optimization and Control': 0.004, 'Human-Computer Interaction': 0.006, 'Quantum Physics': 0.004, 'Audio and Speech Processing': 0.004}"
35,arXiv0_200,bert,mean,gmm100,0.485,0.369,"{'Computer Science': 1.0, 'Machine Learning': 1.0, 'Artificial Intelligence': 0.625, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 0.8, 'Computation and Language': 0.9, 'Mathematics': 0.214, 'Statistics': 0.8, 'Computers and Society': 1.0, 'Electrical Engineering and Systems Science': 0.6, 'Information Retrieval': 0.25, 'Optimization and Control': 0.514, 'Human-Computer Interaction': 0.667, 'Quantum Physics': 0.6, 'Audio and Speech Processing': 0.6}","{'Computer Science': 0.02, 'Machine Learning': 0.02, 'Artificial Intelligence': 0.007, 'Physics': 0.007, 'Computer Vision and Pattern Recognition': 0.011, 'Computation and Language': 0.006, 'Mathematics': 0.004, 'Statistics': 0.006, 'Computers and Society': 0.004, 'Electrical Engineering and Systems Science': 0.004, 'Information Retrieval': 0.003, 'Optimization and Control': 0.003, 'Human-Computer Interaction': 0.006, 'Quantum Physics': 0.004, 'Audio and Speech Processing': 0.004}"
36,arXiv0_200,bert,mean,birch1,,,,
37,arXiv0_200,bert,mean,birch2,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
38,arXiv0_200,bert,mean,birch5,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
39,arXiv0_200,bert,mean,birch10,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
40,arXiv0_200,bert,mean,birch15,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
41,arXiv0_200,bert,mean,birch50,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
42,arXiv0_200,bert,mean,birch70,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
43,arXiv0_200,bert,mean,birch100,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
