,dataset,embedding_model,agg_method,clusterer,homogeneity,completeness,tag_concentration_purity,cluster_tag_purity
21,arXiv0_200,minilm,mean,dbscan_eps0.7_min5,0.04,0.511,"{'Computer Science': 0.835, 'Machine Learning': 0.538, 'Artificial Intelligence': 0.33, 'Physics': 0.148, 'Computer Vision and Pattern Recognition': 0.187, 'Computation and Language': 0.17, 'Mathematics': 0.126, 'Statistics': 0.115, 'Computers and Society': 0.093, 'Electrical Engineering and Systems Science': 0.071, 'Information Retrieval': 0.077, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.044, 'Quantum Physics': 0.033, 'Audio and Speech Processing': 0.033}","{'Computer Science': 0.217, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.039, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.033, 'Statistics': 0.03, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.019, 'Information Retrieval': 0.02, 'Optimization and Control': 0.016, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.009, 'Audio and Speech Processing': 0.009}"
22,arXiv0_200,minilm,mean,dbscan_eps0.7_min10,0.057,0.511,"{'Computer Science': 0.856, 'Machine Learning': 0.563, 'Artificial Intelligence': 0.345, 'Physics': 0.138, 'Computer Vision and Pattern Recognition': 0.195, 'Computation and Language': 0.172, 'Mathematics': 0.098, 'Statistics': 0.121, 'Computers and Society': 0.092, 'Electrical Engineering and Systems Science': 0.075, 'Information Retrieval': 0.08, 'Optimization and Control': 0.063, 'Human-Computer Interaction': 0.046, 'Quantum Physics': 0.029, 'Audio and Speech Processing': 0.034}","{'Computer Science': 0.213, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.034, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.043, 'Mathematics': 0.024, 'Statistics': 0.03, 'Computers and Society': 0.023, 'Electrical Engineering and Systems Science': 0.019, 'Information Retrieval': 0.02, 'Optimization and Control': 0.016, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.007, 'Audio and Speech Processing': 0.009}"
23,arXiv0_200,minilm,mean,dbscan_eps0.7_min15,0.084,0.588,"{'Computer Science': 0.919, 'Machine Learning': 0.609, 'Artificial Intelligence': 0.373, 'Physics': 0.615, 'Computer Vision and Pattern Recognition': 0.211, 'Computation and Language': 0.186, 'Mathematics': 0.099, 'Statistics': 0.13, 'Computers and Society': 0.093, 'Electrical Engineering and Systems Science': 0.081, 'Information Retrieval': 0.087, 'Optimization and Control': 0.068, 'Human-Computer Interaction': 0.05, 'Quantum Physics': 0.025, 'Audio and Speech Processing': 0.037}","{'Computer Science': 0.212, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.034, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.043, 'Mathematics': 0.023, 'Statistics': 0.03, 'Computers and Society': 0.021, 'Electrical Engineering and Systems Science': 0.019, 'Information Retrieval': 0.02, 'Optimization and Control': 0.016, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.006, 'Audio and Speech Processing': 0.009}"
24,arXiv0_200,minilm,mean,dbscan_eps1.0_min3,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
25,arXiv0_200,minilm,mean,dbscan_eps1.0_min5,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
26,arXiv0_200,minilm,mean,dbscan_eps1.0_min10,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
27,arXiv0_200,minilm,mean,dbscan_eps1.0_min15,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
28,arXiv0_200,minilm,mean,gmm1,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
29,arXiv0_200,minilm,mean,gmm2,0.109,0.611,"{'Computer Science': 0.993, 'Machine Learning': 0.674, 'Artificial Intelligence': 0.403, 'Physics': 0.554, 'Computer Vision and Pattern Recognition': 0.236, 'Computation and Language': 0.208, 'Mathematics': 0.375, 'Statistics': 0.132, 'Computers and Society': 0.097, 'Electrical Engineering and Systems Science': 0.083, 'Information Retrieval': 0.09, 'Optimization and Control': 0.056, 'Human-Computer Interaction': 0.049, 'Quantum Physics': 0.107, 'Audio and Speech Processing': 0.042}","{'Computer Science': 0.205, 'Machine Learning': 0.139, 'Artificial Intelligence': 0.083, 'Physics': 0.044, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.043, 'Mathematics': 0.03, 'Statistics': 0.027, 'Computers and Society': 0.02, 'Electrical Engineering and Systems Science': 0.017, 'Information Retrieval': 0.019, 'Optimization and Control': 0.011, 'Human-Computer Interaction': 0.01, 'Quantum Physics': 0.009, 'Audio and Speech Processing': 0.009}"
30,arXiv0_200,minilm,mean,gmm5,0.203,0.415,"{'Computer Science': 0.983, 'Machine Learning': 0.763, 'Artificial Intelligence': 0.6, 'Physics': 0.674, 'Computer Vision and Pattern Recognition': 0.739, 'Computation and Language': 0.486, 'Mathematics': 0.348, 'Statistics': 0.378, 'Computers and Society': 0.343, 'Electrical Engineering and Systems Science': 0.102, 'Information Retrieval': 0.371, 'Optimization and Control': 0.297, 'Human-Computer Interaction': 0.085, 'Quantum Physics': 0.13, 'Audio and Speech Processing': 0.217}","{'Computer Science': 0.083, 'Machine Learning': 0.064, 'Artificial Intelligence': 0.03, 'Physics': 0.044, 'Computer Vision and Pattern Recognition': 0.024, 'Computation and Language': 0.024, 'Mathematics': 0.023, 'Statistics': 0.02, 'Computers and Society': 0.017, 'Electrical Engineering and Systems Science': 0.009, 'Information Retrieval': 0.019, 'Optimization and Control': 0.016, 'Human-Computer Interaction': 0.007, 'Quantum Physics': 0.009, 'Audio and Speech Processing': 0.007}"
31,arXiv0_200,minilm,mean,gmm10,0.26,0.369,"{'Computer Science': 1.0, 'Machine Learning': 0.846, 'Artificial Intelligence': 0.586, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 1.0, 'Computation and Language': 0.655, 'Mathematics': 0.696, 'Statistics': 0.368, 'Computers and Society': 0.234, 'Electrical Engineering and Systems Science': 0.231, 'Information Retrieval': 0.379, 'Optimization and Control': 0.474, 'Human-Computer Interaction': 0.211, 'Quantum Physics': 0.267, 'Audio and Speech Processing': 0.115}","{'Computer Science': 0.041, 'Machine Learning': 0.031, 'Artificial Intelligence': 0.024, 'Physics': 0.021, 'Computer Vision and Pattern Recognition': 0.02, 'Computation and Language': 0.027, 'Mathematics': 0.023, 'Statistics': 0.01, 'Computers and Society': 0.009, 'Electrical Engineering and Systems Science': 0.009, 'Information Retrieval': 0.016, 'Optimization and Control': 0.013, 'Human-Computer Interaction': 0.006, 'Quantum Physics': 0.006, 'Audio and Speech Processing': 0.004}"
32,arXiv0_200,minilm,mean,gmm15,0.3,0.368,"{'Computer Science': 1.0, 'Machine Learning': 0.84, 'Artificial Intelligence': 0.739, 'Physics': 0.796, 'Computer Vision and Pattern Recognition': 1.0, 'Computation and Language': 0.565, 'Mathematics': 0.571, 'Statistics': 0.429, 'Computers and Society': 0.25, 'Electrical Engineering and Systems Science': 0.24, 'Information Retrieval': 0.371, 'Optimization and Control': 0.5, 'Human-Computer Interaction': 0.312, 'Quantum Physics': 0.317, 'Audio and Speech Processing': 0.12}","{'Computer Science': 0.036, 'Machine Learning': 0.03, 'Artificial Intelligence': 0.024, 'Physics': 0.013, 'Computer Vision and Pattern Recognition': 0.02, 'Computation and Language': 0.019, 'Mathematics': 0.011, 'Statistics': 0.009, 'Computers and Society': 0.006, 'Electrical Engineering and Systems Science': 0.009, 'Information Retrieval': 0.01, 'Optimization and Control': 0.01, 'Human-Computer Interaction': 0.007, 'Quantum Physics': 0.004, 'Audio and Speech Processing': 0.004}"
33,arXiv0_200,minilm,mean,gmm50,0.426,0.369,"{'Computer Science': 1.0, 'Machine Learning': 0.909, 'Artificial Intelligence': 0.778, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 1.0, 'Computation and Language': 0.556, 'Mathematics': 1.0, 'Statistics': 0.5, 'Computers and Society': 0.8, 'Electrical Engineering and Systems Science': 1.0, 'Information Retrieval': 1.0, 'Optimization and Control': 0.8, 'Human-Computer Interaction': 0.5, 'Quantum Physics': 0.6, 'Audio and Speech Processing': 1.0}","{'Computer Science': 0.016, 'Machine Learning': 0.014, 'Artificial Intelligence': 0.01, 'Physics': 0.007, 'Computer Vision and Pattern Recognition': 0.01, 'Computation and Language': 0.007, 'Mathematics': 0.007, 'Statistics': 0.007, 'Computers and Society': 0.006, 'Electrical Engineering and Systems Science': 0.006, 'Information Retrieval': 0.006, 'Optimization and Control': 0.006, 'Human-Computer Interaction': 0.006, 'Quantum Physics': 0.004, 'Audio and Speech Processing': 0.006}"
34,arXiv0_200,minilm,mean,gmm70,0.456,0.374,"{'Computer Science': 1.0, 'Machine Learning': 1.0, 'Artificial Intelligence': 1.0, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 0.804, 'Computation and Language': 0.679, 'Mathematics': 0.5, 'Statistics': 0.4, 'Computers and Society': 0.8, 'Electrical Engineering and Systems Science': 1.0, 'Information Retrieval': 1.0, 'Optimization and Control': 0.4, 'Human-Computer Interaction': 0.8, 'Quantum Physics': 0.667, 'Audio and Speech Processing': 1.0}","{'Computer Science': 0.016, 'Machine Learning': 0.014, 'Artificial Intelligence': 0.007, 'Physics': 0.004, 'Computer Vision and Pattern Recognition': 0.009, 'Computation and Language': 0.006, 'Mathematics': 0.007, 'Statistics': 0.006, 'Computers and Society': 0.004, 'Electrical Engineering and Systems Science': 0.006, 'Information Retrieval': 0.007, 'Optimization and Control': 0.006, 'Human-Computer Interaction': 0.006, 'Quantum Physics': 0.003, 'Audio and Speech Processing': 0.006}"
35,arXiv0_200,minilm,mean,gmm100,0.503,0.379,"{'Computer Science': 1.0, 'Machine Learning': 1.0, 'Artificial Intelligence': 1.0, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 0.857, 'Computation and Language': 0.686, 'Mathematics': 0.5, 'Statistics': 0.45, 'Computers and Society': 1.0, 'Electrical Engineering and Systems Science': 1.0, 'Information Retrieval': 1.0, 'Optimization and Control': 0.5, 'Human-Computer Interaction': 1.0, 'Quantum Physics': 1.0, 'Audio and Speech Processing': 1.0}","{'Computer Science': 0.014, 'Machine Learning': 0.014, 'Artificial Intelligence': 0.007, 'Physics': 0.003, 'Computer Vision and Pattern Recognition': 0.009, 'Computation and Language': 0.006, 'Mathematics': 0.006, 'Statistics': 0.006, 'Computers and Society': 0.004, 'Electrical Engineering and Systems Science': 0.006, 'Information Retrieval': 0.006, 'Optimization and Control': 0.006, 'Human-Computer Interaction': 0.004, 'Quantum Physics': 0.003, 'Audio and Speech Processing': 0.006}"
36,arXiv0_200,minilm,mean,birch1,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
37,arXiv0_200,minilm,mean,birch2,0.113,0.654,"{'Computer Science': 0.986, 'Machine Learning': 0.653, 'Artificial Intelligence': 0.408, 'Physics': 0.566, 'Computer Vision and Pattern Recognition': 0.231, 'Computation and Language': 0.204, 'Mathematics': 0.377, 'Statistics': 0.122, 'Computers and Society': 0.116, 'Electrical Engineering and Systems Science': 0.082, 'Information Retrieval': 0.095, 'Optimization and Control': 0.061, 'Human-Computer Interaction': 0.054, 'Quantum Physics': 0.113, 'Audio and Speech Processing': 0.041}","{'Computer Science': 0.207, 'Machine Learning': 0.137, 'Artificial Intelligence': 0.086, 'Physics': 0.043, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.043, 'Mathematics': 0.029, 'Statistics': 0.026, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.017, 'Information Retrieval': 0.02, 'Optimization and Control': 0.013, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.009, 'Audio and Speech Processing': 0.009}"
38,arXiv0_200,minilm,mean,birch5,0.186,0.395,"{'Computer Science': 1.0, 'Machine Learning': 0.661, 'Artificial Intelligence': 0.516, 'Physics': 0.566, 'Computer Vision and Pattern Recognition': 0.323, 'Computation and Language': 0.323, 'Mathematics': 0.377, 'Statistics': 0.467, 'Computers and Society': 0.714, 'Electrical Engineering and Systems Science': 0.113, 'Information Retrieval': 0.161, 'Optimization and Control': 0.4, 'Human-Computer Interaction': 0.082, 'Quantum Physics': 0.113, 'Audio and Speech Processing': 0.097}","{'Computer Science': 0.089, 'Machine Learning': 0.059, 'Artificial Intelligence': 0.046, 'Physics': 0.043, 'Computer Vision and Pattern Recognition': 0.029, 'Computation and Language': 0.029, 'Mathematics': 0.029, 'Statistics': 0.01, 'Computers and Society': 0.021, 'Electrical Engineering and Systems Science': 0.01, 'Information Retrieval': 0.014, 'Optimization and Control': 0.009, 'Human-Computer Interaction': 0.006, 'Quantum Physics': 0.009, 'Audio and Speech Processing': 0.009}"
39,arXiv0_200,minilm,mean,birch10,0.265,0.374,"{'Computer Science': 1.0, 'Machine Learning': 0.767, 'Artificial Intelligence': 0.6, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 0.882, 'Computation and Language': 0.533, 'Mathematics': 0.684, 'Statistics': 0.467, 'Computers and Society': 0.714, 'Electrical Engineering and Systems Science': 0.133, 'Information Retrieval': 0.667, 'Optimization and Control': 0.4, 'Human-Computer Interaction': 0.19, 'Quantum Physics': 0.312, 'Audio and Speech Processing': 0.133}","{'Computer Science': 0.043, 'Machine Learning': 0.033, 'Artificial Intelligence': 0.026, 'Physics': 0.023, 'Computer Vision and Pattern Recognition': 0.021, 'Computation and Language': 0.023, 'Mathematics': 0.019, 'Statistics': 0.01, 'Computers and Society': 0.021, 'Electrical Engineering and Systems Science': 0.006, 'Information Retrieval': 0.014, 'Optimization and Control': 0.009, 'Human-Computer Interaction': 0.006, 'Quantum Physics': 0.007, 'Audio and Speech Processing': 0.006}"
40,arXiv0_200,minilm,mean,birch15,0.311,0.384,"{'Computer Science': 0.976, 'Machine Learning': 0.95, 'Artificial Intelligence': 0.65, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 0.882, 'Computation and Language': 0.75, 'Mathematics': 1.0, 'Statistics': 0.467, 'Computers and Society': 0.714, 'Electrical Engineering and Systems Science': 0.2, 'Information Retrieval': 0.667, 'Optimization and Control': 0.4, 'Human-Computer Interaction': 0.19, 'Quantum Physics': 0.312, 'Audio and Speech Processing': 0.2}","{'Computer Science': 0.029, 'Machine Learning': 0.027, 'Artificial Intelligence': 0.019, 'Physics': 0.023, 'Computer Vision and Pattern Recognition': 0.021, 'Computation and Language': 0.021, 'Mathematics': 0.013, 'Statistics': 0.01, 'Computers and Society': 0.021, 'Electrical Engineering and Systems Science': 0.006, 'Information Retrieval': 0.014, 'Optimization and Control': 0.009, 'Human-Computer Interaction': 0.006, 'Quantum Physics': 0.007, 'Audio and Speech Processing': 0.006}"
41,arXiv0_200,minilm,mean,birch50,0.426,0.381,"{'Computer Science': 1.0, 'Machine Learning': 0.95, 'Artificial Intelligence': 1.0, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 0.846, 'Computation and Language': 0.857, 'Mathematics': 0.462, 'Statistics': 0.538, 'Computers and Society': 1.0, 'Electrical Engineering and Systems Science': 0.571, 'Information Retrieval': 1.0, 'Optimization and Control': 0.462, 'Human-Computer Interaction': 0.667, 'Quantum Physics': 0.429, 'Audio and Speech Processing': 0.571}","{'Computer Science': 0.029, 'Machine Learning': 0.027, 'Artificial Intelligence': 0.01, 'Physics': 0.01, 'Computer Vision and Pattern Recognition': 0.016, 'Computation and Language': 0.009, 'Mathematics': 0.009, 'Statistics': 0.01, 'Computers and Society': 0.009, 'Electrical Engineering and Systems Science': 0.006, 'Information Retrieval': 0.007, 'Optimization and Control': 0.009, 'Human-Computer Interaction': 0.006, 'Quantum Physics': 0.004, 'Audio and Speech Processing': 0.006}"
42,arXiv0_200,minilm,mean,birch70,0.46,0.378,"{'Computer Science': 1.0, 'Machine Learning': 1.0, 'Artificial Intelligence': 1.0, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 1.0, 'Computation and Language': 0.857, 'Mathematics': 0.462, 'Statistics': 0.538, 'Computers and Society': 1.0, 'Electrical Engineering and Systems Science': 0.571, 'Information Retrieval': 1.0, 'Optimization and Control': 0.462, 'Human-Computer Interaction': 0.667, 'Quantum Physics': 1.0, 'Audio and Speech Processing': 0.571}","{'Computer Science': 0.019, 'Machine Learning': 0.019, 'Artificial Intelligence': 0.01, 'Physics': 0.006, 'Computer Vision and Pattern Recognition': 0.009, 'Computation and Language': 0.009, 'Mathematics': 0.009, 'Statistics': 0.01, 'Computers and Society': 0.007, 'Electrical Engineering and Systems Science': 0.006, 'Information Retrieval': 0.007, 'Optimization and Control': 0.009, 'Human-Computer Interaction': 0.006, 'Quantum Physics': 0.003, 'Audio and Speech Processing': 0.006}"
43,arXiv0_200,minilm,mean,birch100,0.505,0.376,"{'Computer Science': 1.0, 'Machine Learning': 1.0, 'Artificial Intelligence': 1.0, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 1.0, 'Computation and Language': 0.857, 'Mathematics': 0.571, 'Statistics': 0.667, 'Computers and Society': 1.0, 'Electrical Engineering and Systems Science': 1.0, 'Information Retrieval': 1.0, 'Optimization and Control': 0.571, 'Human-Computer Interaction': 0.8, 'Quantum Physics': 1.0, 'Audio and Speech Processing': 1.0}","{'Computer Science': 0.01, 'Machine Learning': 0.01, 'Artificial Intelligence': 0.01, 'Physics': 0.004, 'Computer Vision and Pattern Recognition': 0.009, 'Computation and Language': 0.009, 'Mathematics': 0.006, 'Statistics': 0.006, 'Computers and Society': 0.006, 'Electrical Engineering and Systems Science': 0.004, 'Information Retrieval': 0.004, 'Optimization and Control': 0.006, 'Human-Computer Interaction': 0.006, 'Quantum Physics': 0.003, 'Audio and Speech Processing': 0.004}"
0,arXiv0_200,mpnet,mean,kmeans1,0.0,1.0,"{'Computer Science': 0.77, 'Machine Learning': 0.49, 'Artificial Intelligence': 0.3, 'Physics': 0.18, 'Computer Vision and Pattern Recognition': 0.17, 'Computation and Language': 0.155, 'Mathematics': 0.15, 'Statistics': 0.11, 'Computers and Society': 0.085, 'Electrical Engineering and Systems Science': 0.08, 'Information Retrieval': 0.07, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.04, 'Quantum Physics': 0.035, 'Audio and Speech Processing': 0.035}","{'Computer Science': 0.22, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.052, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.044, 'Mathematics': 0.043, 'Statistics': 0.031, 'Computers and Society': 0.024, 'Electrical Engineering and Systems Science': 0.023, 'Information Retrieval': 0.02, 'Optimization and Control': 0.017, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.01, 'Audio and Speech Processing': 0.01}"
1,arXiv0_200,mpnet,mean,kmeans2,0.119,0.709,"{'Computer Science': 0.987, 'Machine Learning': 0.658, 'Artificial Intelligence': 0.403, 'Physics': 0.608, 'Computer Vision and Pattern Recognition': 0.228, 'Computation and Language': 0.201, 'Mathematics': 0.392, 'Statistics': 0.141, 'Computers and Society': 0.107, 'Electrical Engineering and Systems Science': 0.081, 'Information Retrieval': 0.094, 'Optimization and Control': 0.06, 'Human-Computer Interaction': 0.054, 'Quantum Physics': 0.118, 'Audio and Speech Processing': 0.04}","{'Computer Science': 0.21, 'Machine Learning': 0.14, 'Artificial Intelligence': 0.086, 'Physics': 0.044, 'Computer Vision and Pattern Recognition': 0.049, 'Computation and Language': 0.043, 'Mathematics': 0.029, 'Statistics': 0.03, 'Computers and Society': 0.023, 'Electrical Engineering and Systems Science': 0.017, 'Information Retrieval': 0.02, 'Optimization and Control': 0.013, 'Human-Computer Interaction': 0.011, 'Quantum Physics': 0.009, 'Audio and Speech Processing': 0.009}"
2,arXiv0_200,mpnet,mean,kmeans5,0.191,0.419,"{'Computer Science': 0.987, 'Machine Learning': 0.789, 'Artificial Intelligence': 0.54, 'Physics': 0.719, 'Computer Vision and Pattern Recognition': 0.316, 'Computation and Language': 0.54, 'Mathematics': 0.438, 'Statistics': 0.132, 'Computers and Society': 0.28, 'Electrical Engineering and Systems Science': 0.118, 'Information Retrieval': 0.16, 'Optimization and Control': 0.296, 'Human-Computer Interaction': 0.066, 'Quantum Physics': 0.188, 'Audio and Speech Processing': 0.053}","{'Computer Science': 0.107, 'Machine Learning': 0.086, 'Artificial Intelligence': 0.039, 'Physics': 0.033, 'Computer Vision and Pattern Recognition': 0.034, 'Computation and Language': 0.039, 'Mathematics': 0.02, 'Statistics': 0.014, 'Computers and Society': 0.02, 'Electrical Engineering and Systems Science': 0.013, 'Information Retrieval': 0.011, 'Optimization and Control': 0.011, 'Human-Computer Interaction': 0.007, 'Quantum Physics': 0.009, 'Audio and Speech Processing': 0.006}"
3,arXiv0_200,mpnet,mean,kmeans10,0.256,0.374,"{'Computer Science': 1.0, 'Machine Learning': 0.867, 'Artificial Intelligence': 0.645, 'Physics': 1.0, 'Computer Vision and Pattern Recognition': 0.72, 'Computation and Language': 0.742, 'Mathematics': 0.48, 'Statistics': 0.4, 'Computers and Society': 0.476, 'Electrical Engineering and Systems Science': 0.2, 'Information Retrieval': 0.161, 'Optimization and Control': 0.4, 'Human-Computer Interaction': 0.238, 'Quantum Physics': 0.278, 'Audio and Speech Processing': 0.1}","{'Computer Science': 0.044, 'Machine Learning': 0.037, 'Artificial Intelligence': 0.029, 'Physics': 0.02, 'Computer Vision and Pattern Recognition': 0.026, 'Computation and Language': 0.033, 'Mathematics': 0.017, 'Statistics': 0.014, 'Computers and Society': 0.014, 'Electrical Engineering and Systems Science': 0.009, 'Information Retrieval': 0.007, 'Optimization and Control': 0.014, 'Human-Computer Interaction': 0.007, 'Quantum Physics': 0.007, 'Audio and Speech Processing': 0.004}"
